issue_id,category,status,source_file,line,old_number_or_claim,reason,replacement_or_required_action,evidence_new,source_sha256,source_snapshot
GHH_CE,Composto GHH versus CE,revisao_exigida,paper/tex/tab_stress_test_pt_autogen.tex,9,Choque de PTF p\'os-reforma & $A_{\text{req}}$ & $\Delta Y$ & $\Delta\text{Inf}$ & $\Delta\text{CV}$ \\,"(C1-v1)/(C0-v0)-1 é variação percentual do composto, não CE normalizado pelo consumo.","Renomear dGHH; acrescentar CE=[C1-C0-v1+v0]/C0. Usar colunas dGHH_pct e CE_pct do COMPARATIVO_RESULTADOS.csv, nunca tratar dCV legado como CE.",src/model/welfare.py; COMPARATIVO_RESULTADOS.csv,b2353d8217094bf28ec01ff23c18c6ed739763fa8625f7cf23eb8fbbcf3c2f30,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_stress_test_pt_autogen.tex,12,\textbf{0.0} (baseline) & $+8.18$ & $-8.02$ & $+1.917$ & $-3.63$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,b2353d8217094bf28ec01ff23c18c6ed739763fa8625f7cf23eb8fbbcf3c2f30,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_stress_test_pt_autogen.tex,13,0.5 & $+8.73$ & $-8.51$ & $+1.980$ & $-4.26$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,b2353d8217094bf28ec01ff23c18c6ed739763fa8625f7cf23eb8fbbcf3c2f30,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_stress_test_pt_autogen.tex,14,1.0 & $+9.28$ & $-9.00$ & $+2.044$ & $-4.89$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,b2353d8217094bf28ec01ff23c18c6ed739763fa8625f7cf23eb8fbbcf3c2f30,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_stress_test_pt_autogen.tex,15,1.5 & $+9.83$ & $-9.50$ & $+2.122$ & $-5.54$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,b2353d8217094bf28ec01ff23c18c6ed739763fa8625f7cf23eb8fbbcf3c2f30,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_stress_test_pt_autogen.tex,16,2.0 & $+10.39$ & $-9.99$ & $+2.185$ & $-6.17$ \\,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,b2353d8217094bf28ec01ff23c18c6ed739763fa8625f7cf23eb8fbbcf3c2f30,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_pt_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_stress_test_pt_autogen.tex,22,{\footnotesize $\delta$ representa uma contra\c{c}\~ao de PTF p\'os-reforma al\'em do efeito mec\^anico do teto de horas. A linha $\delta = 0$ reproduz o resultado principal da Tabela~\ref{tab:main_results}. As demais linhas mostram como os resultados se deterioram se a pr\'opria reforma reduzir a PTF em $\delta$.},"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,b2353d8217094bf28ec01ff23c18c6ed739763fa8625f7cf23eb8fbbcf3c2f30,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_stress_test_pt_autogen.tex
WAGE_BRIDGE,Ponte salarial e MNR,revisao_exigida,paper/tex/tab_wage_premium_bridge_autogen.tex,3,\caption{Published PNAD earnings ratios and the MNR wage-premium window.}\label{tab:wage_premium_bridge},Prêmio wage-posting de MNR não é por identidade razão de produtos marginais CES; fórmulas semanais/horárias/efetivas e agregação por firma eram confundidas.,"Calcular folhas por firma antes de médias. Diferenciar renda mensal/semanal, folha/horas e média individual horária. MNR e R[1,15;1,55] são hipóteses externas, não identificação automática.",src/calibration/wage_bridge.py; tests/test_wage_bridge.py; https://pubs.aeaweb.org/doi/10.1257/aer.20121110,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_wage_premium_bridge_autogen.tex,10,"Private employees & 3,305 & 2,658 & 1.24 & Most comparable employee pair; inside MNR \\","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
WAGE_BRIDGE,Ponte salarial e MNR,revisao_exigida,paper/tex/tab_wage_premium_bridge_autogen.tex,10,"Private employees & 3,305 & 2,658 & 1.24 & Most comparable employee pair; inside MNR \\",Prêmio wage-posting de MNR não é por identidade razão de produtos marginais CES; fórmulas semanais/horárias/efetivas e agregação por firma eram confundidas.,"Calcular folhas por firma antes de médias. Diferenciar renda mensal/semanal, folha/horas e média individual horária. MNR e R[1,15;1,55] são hipóteses externas, não identificação automática.",src/calibration/wage_bridge.py; tests/test_wage_bridge.py; https://pubs.aeaweb.org/doi/10.1257/aer.20121110,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_wage_premium_bridge_autogen.tex,11,"Domestic workers & 1,931 & 1,226 & 1.58 & Low-wage employee pair; outside MNR \\","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
WAGE_BRIDGE,Ponte salarial e MNR,revisao_exigida,paper/tex/tab_wage_premium_bridge_autogen.tex,11,"Domestic workers & 1,931 & 1,226 & 1.58 & Low-wage employee pair; outside MNR \\",Prêmio wage-posting de MNR não é por identidade razão de produtos marginais CES; fórmulas semanais/horárias/efetivas e agregação por firma eram confundidas.,"Calcular folhas por firma antes de médias. Diferenciar renda mensal/semanal, folha/horas e média individual horária. MNR e R[1,15;1,55] são hipóteses externas, não identificação automática.",src/calibration/wage_bridge.py; tests/test_wage_bridge.py; https://pubs.aeaweb.org/doi/10.1257/aer.20121110,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_wage_premium_bridge_autogen.tex,12,"Public employees & 5,035 & 3,129 & 1.61 & Institutional comparison; outside MNR \\","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
WAGE_BRIDGE,Ponte salarial e MNR,revisao_exigida,paper/tex/tab_wage_premium_bridge_autogen.tex,12,"Public employees & 5,035 & 3,129 & 1.61 & Institutional comparison; outside MNR \\",Prêmio wage-posting de MNR não é por identidade razão de produtos marginais CES; fórmulas semanais/horárias/efetivas e agregação por firma eram confundidas.,"Calcular folhas por firma antes de médias. Diferenciar renda mensal/semanal, folha/horas e média individual horária. MNR e R[1,15;1,55] são hipóteses externas, não identificação automática.",src/calibration/wage_bridge.py; tests/test_wage_bridge.py; https://pubs.aeaweb.org/doi/10.1257/aer.20121110,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
CAPITAL,Capital endógeno não modelado,revisao_exigida,paper/tex/tab_wage_premium_bridge_autogen.tex,13,"Employers & 10,119 & 5,238 & 1.93 & Includes capital/firm scale; outside MNR \\","Redução1–2p.p.,1,5p.p. e horizonte3–5anos não decorrem do modelo deK fixo; fórmula de elasticidade não fecha equilíbrio de investimento.",Retirar números e afirmação de resposta endógena prevista. TratarK exógeno em sensibilidade ou adicionar equações de demanda/estoque/custo de uso/depreciação e horizonte.,src/model/production.py; src/model/simulation.py,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_wage_premium_bridge_autogen.tex,13,"Employers & 10,119 & 5,238 & 1.93 & Includes capital/firm scale; outside MNR \\","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
WAGE_BRIDGE,Ponte salarial e MNR,revisao_exigida,paper/tex/tab_wage_premium_bridge_autogen.tex,13,"Employers & 10,119 & 5,238 & 1.93 & Includes capital/firm scale; outside MNR \\",Prêmio wage-posting de MNR não é por identidade razão de produtos marginais CES; fórmulas semanais/horárias/efetivas e agregação por firma eram confundidas.,"Calcular folhas por firma antes de médias. Diferenciar renda mensal/semanal, folha/horas e média individual horária. MNR e R[1,15;1,55] são hipóteses externas, não identificação automática.",src/calibration/wage_bridge.py; tests/test_wage_bridge.py; https://pubs.aeaweb.org/doi/10.1257/aer.20121110,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
CAPITAL,Capital endógeno não modelado,revisao_exigida,paper/tex/tab_wage_premium_bridge_autogen.tex,14,"Own-account & 5,078 & 2,223 & 2.28 & Includes capital/client mix; outside MNR \\","Redução1–2p.p.,1,5p.p. e horizonte3–5anos não decorrem do modelo deK fixo; fórmula de elasticidade não fecha equilíbrio de investimento.",Retirar números e afirmação de resposta endógena prevista. TratarK exógeno em sensibilidade ou adicionar equações de demanda/estoque/custo de uso/depreciação e horizonte.,src/model/production.py; src/model/simulation.py,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_wage_premium_bridge_autogen.tex,14,"Own-account & 5,078 & 2,223 & 2.28 & Includes capital/client mix; outside MNR \\","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
WAGE_BRIDGE,Ponte salarial e MNR,revisao_exigida,paper/tex/tab_wage_premium_bridge_autogen.tex,14,"Own-account & 5,078 & 2,223 & 2.28 & Includes capital/client mix; outside MNR \\",Prêmio wage-posting de MNR não é por identidade razão de produtos marginais CES; fórmulas semanais/horárias/efetivas e agregação por firma eram confundidas.,"Calcular folhas por firma antes de médias. Diferenciar renda mensal/semanal, folha/horas e média individual horária. MNR e R[1,15;1,55] são hipóteses externas, não identificação automática.",src/calibration/wage_bridge.py; tests/test_wage_bridge.py; https://pubs.aeaweb.org/doi/10.1257/aer.20121110,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/tex/tab_wage_premium_bridge_autogen.tex,16,"\multicolumn{3}{l}{MNR structural premium window used in calibration} & $[1.15,\,1.55]$ & --- \\","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
WAGE_BRIDGE,Ponte salarial e MNR,revisao_exigida,paper/tex/tab_wage_premium_bridge_autogen.tex,16,"\multicolumn{3}{l}{MNR structural premium window used in calibration} & $[1.15,\,1.55]$ & --- \\",Prêmio wage-posting de MNR não é por identidade razão de produtos marginais CES; fórmulas semanais/horárias/efetivas e agregação por firma eram confundidas.,"Calcular folhas por firma antes de médias. Diferenciar renda mensal/semanal, folha/horas e média individual horária. MNR e R[1,15;1,55] são hipóteses externas, não identificação automática.",src/calibration/wage_bridge.py; tests/test_wage_bridge.py; https://pubs.aeaweb.org/doi/10.1257/aer.20121110,356800c519ded6f25afe806d192faa395538819e2f8ef8518c161825a41f1056,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\tex\tab_wage_premium_bridge_autogen.tex
